Country Name,Country Code,Series Name,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990
Netherlands,NLD,"Net ODA provided, total (constant 2021 US$)",,6857699126,5265880000,5669439240,5800650476,6056579534,5734819083,5928751338,6846743786,5615926389,5487045623,5832449825,6282384030,6623384261,6426898915,6766736814,6491847190,6329713187,6145860626,5153949004,5425831848,5583394853,5794186593,5795493929,5181179347,4888835404,4756935148,4644249504,4447333531,4014480484,4196612858,4400306275,4383693422,4439558616
Netherlands,NLD,Domestic general government health expenditure (% of GDP),,,7.88,7.72,6.69,6.59,6.5,6.64,6.82,7.17,7.3,7.22,7,6.95,6.8,6.27,5.96,5.99,6.21,6.24,6.34,6.04,5.6,5.31,,,,,,,,,,
Netherlands,NLD,Domestic general government health expenditure (% of general government expenditure),,,16.86,16.14,15.89,15.58,15.31,15.22,15.2,15.55,15.59,15.34,14.84,14.42,14.2,14.42,13.97,13.81,14.59,14.29,14.19,13.83,13,12.53,,,,,,,,,,
New Caledonia,NCL,Military expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,Military expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,Arms imports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Government expenditure on education, total (% of government expenditure)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,Domestic general government health expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Military expenditure (% of general government expenditure),2.905702198,2.750099562,2.766129955,3.179905715,3.330196724,3.061469578,2.953012426,2.84069545,2.65389609,2.648484431,2.701731142,2.805821384,2.739821496,2.81094901,3.015247799,2.988199809,3.187463865,3.277539266,3.070863866,3.253827312,3.618330835,3.807199512,4.027715786,4.167034227,4.19757326,4.260474745,4.36952586,4.493975603,4.425922173,4.331864905,4.135086362,3.99098611,4.298608499,4.667386211
New Zealand,NZL,Military expenditure (% of GDP),1.217637729,1.171827536,1.164303426,1.340842127,1.293162197,1.105032091,1.052041155,1.035225705,0.9884136142,0.9980514926,1.043882168,1.116346363,1.162420913,1.209901056,1.219818006,1.152770496,1.182045321,1.240820549,1.139934367,1.246074766,1.389934115,1.454409845,1.581301424,1.668742107,1.619342018,1.695280175,1.703970844,1.781881485,1.815347846,1.82870806,1.899123846,2.069366229,2.256336694,2.327779747
New Zealand,NZL,Arms imports (SIPRI trend indicator values),405000000,178000000,36000000,146000000,3000000,6000000,,,88000000,81000000,26000000,30000000,28000000,78000000,56000000,3000000,81000000,6000000,,98000000,156000000,17000000,45000000,,305000000,15000000,309000000,7000000,7000000,16000000,36000000,54000000,42000000,23000000
New Zealand,NZL,Arms exports (SIPRI trend indicator values),20000000,29000000,,,,7000000,,6000000,1000000,,,75000000,,,,,,,0,1000000,,1000000,,1000000,1000000,,,,,3000000,,4000000,34000000,
New Zealand,NZL,"Government expenditure on education, total (% of government expenditure)",,13.1385479,14.28818035,14.43650246,15.86584187,15.80440044,16.24468994,16.47455215,16.62387657,16.40551376,16.32112694,16.63424301,14.69141102,16.76386833,16.5344696,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Net ODA provided, total (% of GNI)",,,,,,,0.230957,0.253066,0.265141,0.269464,0.262484,0.27651,0.276122,0.255334,0.277717,0.303935,0.266374,0.26789,0.271186,0.234046,0.225708,0.222414,0.254292,0.251505,0.26854,0.265655,0.264238,0.206723,0.228363,0.238841,0.246701,0.258302,0.248937,0.230696
New Zealand,NZL,"Net ODA provided, total (constant 2021 US$)",,544030237,685260000,593900576,626176946,611986866,488173178,511255802,514007848,496345242,464417152,476975016,460504880,418797587,448979409,460843848,413867614,395754731,394723508,333405186,307295803,287870055,292317118,285984328,296742342,285817966,277185092,211299439,228857012,231322560,227399953,232212600,226238423,209759769
New Zealand,NZL,Domestic general government health expenditure (% of GDP),,,7.74131298,7.84314537,7.13066435,6.7610755,6.76606941,6.8915782,6.93415546,7.2801528,7.2670989,7.57742262,7.49986553,7.50836039,7.4772172,7.08283758,6.60466003,6.67046022,6.36613989,6.08666468,5.82977486,5.92019367,5.54619789,5.56446981,,,,,,,,,,
New Zealand,NZL,Domestic general government health expenditure (% of general government expenditure),,,18.56778145,18.84697723,18.60223579,18.96351242,19.28187752,19.22705841,18.88907242,19.45869827,19.1978054,19.18159676,17.84654999,17.601017,18.71707535,18.35627937,18.14466286,17.93708801,17.37719727,17.0000515,16.22273254,16.27613831,15.17273903,14.70625687,,,,,,,,,,
Nicaragua,NIC,Military expenditure (% of general government expenditure),2.016989482,1.88923716,1.797251224,2.156820928,2.173841985,2.270293123,2.29842816,2.392009595,3.060839955,2.786365195,2.803858912,2.764821109,2.236740074,2.237710932,2.210932208,2.294790625,2.475355225,2.581674877,2.538229018,2.705233587,3.176484603,3.560464783,2.740024711,2.933673469,,,,,,,,,,
Nicaragua,NIC,Military expenditure (% of GDP),0.5459884647,0.5371139682,0.549759399,0.629971871,0.6050200894,0.6271722215,0.626510067,0.6398766758,0.7755373719,0.6850919591,0.678614215,0.6659035537,0.5264113365,0.5054726792,0.5027510009,0.5020583768,0.5317262146,0.5512559935,0.7004040642,0.7307932753,0.8607374291,0.8651655823,0.6835245208,0.7827514414,0.7194928254,0.7353621923,0.8946698324,0.9497049131,1.102820307,1.18950041,2.102325581,2.632753235,4.00221576,
Nicaragua,NIC,Arms imports (SIPRI trend indicator values),,,,,13000000,,7000000,86000000,14000000,13000000,,,,,15000000,,14000000,,,,,,,,,,,,,,,,1000000,107000000
Nicaragua,NIC,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000,,18000000,74000000,,2000000
Nicaragua,NIC,"Government expenditure on education, total (% of government expenditure)",17.68857002,19.40156937,18.52223587,22.68764687,,22.76133347,22.43330002,21.32547951,22.28290939,23.04759979,,,,26.40800095,,,,,,,14.88700008,15.68778992,,14.57369995,14.71679974,13.38181973,,,,,,11.93350029,,
Nicaragua,NIC,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,Domestic general government health expenditure (% of GDP),,,6.13926029,5.35035658,5.27607536,5.17776585,4.85718918,4.65122414,4.46586037,4.15811014,3.86888838,3.74920559,3.53044653,3.55465937,3.81332731,3.19054222,3.15306878,2.86238265,2.5080986,2.27378821,2.55710077,2.46180677,2.45915222,2.56718063,,,,,,,,,,
Nicaragua,NIC,Domestic general government health expenditure (% of general government expenditure),,,20.08607864,18.38325882,18.95825577,18.74295044,17.81918526,17.3873806,17.62554932,16.91161156,15.98526001,15.56665039,15.00097656,15.73639107,16.76971817,14.58318424,14.67852211,13.40531254,11.79316902,10.92097282,12.24404907,13.14511585,12.79048729,12.48380089,,,,,,,,,,
Niger,NER,Military expenditure (% of general government expenditure),10.22534968,7.286514716,5.594844729,7.749393859,8.892307127,8.477998034,9.276835534,8.298355936,,5.696345767,5.083726255,9.509628499,6.262796503,5.980892341,4.103436911,4.383545642,,,4.828073152,5.257904961,5.19310733,5.17838456,7.411540012,6.673262152,6.224244505,6.133811456,5.878244675,6.672664567,6.430733313,,,,,
Niger,NER,Military expenditure (% of GDP),2.070135904,1.664378422,1.35370282,1.733607522,1.917336007,1.793808817,1.809842924,1.599646243,,1.338598197,1.045231183,1.623984369,0.9760419788,0.8765032365,0.7352623614,0.7394464312,,,0.7152117688,1.091187297,0.9317636266,0.9633479553,1.320159783,1.164610816,1.166908096,1.06122449,0.9325946445,0.8614014712,0.9709762533,1.232371998,,,,
Niger,NER,Arms imports (SIPRI trend indicator values),15000000,33000000,16000000,19000000,5000000,1000000,3000000,0,10000000,3000000,12000000,,,,1000000,8000000,,,,,6000000,,,,,,3000000,,,,,,14000000,
Niger,NER,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Government expenditure on education, total (% of government expenditure)",12.80697441,12.37145138,11.95261574,13.33253956,13.01280499,16.33996964,13.21516037,15.34716034,18.51218987,21.66150093,18.07670021,19.19202042,20.11651993,19.0896492,18.91250992,16.17733002,17.37597084,16.88376999,,,13.84549999,16.66684914,16.65031052,19.05752945,17.22141075,,,18.44432068,,,,,,
Niger,NER,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Domestic general government health expenditure (% of GDP),,,2.12211633,2.31365919,2.02236509,1.76657593,1.88514483,1.10086405,1.11163116,1.27712584,1.34044802,1.03993595,1.27229619,1.31193817,1.5377779,1.55048525,1.50168717,2.05841017,1.92018211,1.18101633,1.07094669,1.20736778,1.14577425,1.12999868,,,,,,,,,,
Niger,NER,Domestic general government health expenditure (% of general government expenditure),,,8.74735737,10.34436893,9.37940311,8.3492775,9.66281414,5.68580914,4.58634472,5.40269423,6.55533648,6.24912119,8.29973888,9.17788696,8.69414043,9.1883316,8.63178158,13.54461861,12.34742451,7.34862614,7.62989426,8.35599804,8.34352493,8.3682642,,,,,,,,,,
Nigeria,NGA,Military expenditure (% of general government expenditure),5.524900509,4.517335146,7.591828115,5.231576309,3.666734109,3.954416578,3.591750641,4.435621769,3.779670638,3.102848064,3.320592034,3.386158481,3.348671221,3.249944586,3.278189789,3.401264496,2.042282945,2.828496565,2.231224948,2.677237485,2.459310086,4.924077202,2.528795165,2.196816989,4.071967998,3.488012642,3.197133998,3.666871311,3.869423539,2.348548355,1.799606918,1.470257148,2.113952084,2.234160912
Nigeria,NGA,Military expenditure (% of GDP),0.8073311055,0.6501666918,1.012701927,0.6320229135,0.4591705244,0.5069445174,0.4306712189,0.4329477847,0.4176365377,0.4147187766,0.4696953045,0.5042649302,0.579227031,0.5392311181,0.5058556276,0.4890841346,0.3703548312,0.3483754341,0.3974229372,0.4909967691,0.5707075449,0.9543380449,0.780315877,0.5435316452,0.8554156303,0.5483123929,0.4358357554,0.4061778116,0.483558767,0.7814522877,0.9332183017,0.5640107094,0.7736912924,0.8331153056
Nigeria,NGA,Arms imports (SIPRI trend indicator values),58000000,54000000,263000000,85000000,18000000,49000000,41000000,60000000,206000000,232000000,30000000,28000000,63000000,223000000,65000000,33000000,62000000,16000000,,11000000,66000000,6000000,9000000,36000000,,,1000000,15000000,2000000,95000000,41000000,59000000,4000000,18000000
Nigeria,NGA,Arms exports (SIPRI trend indicator values),,3000000,2000000,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3000000
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",4.404170036,4.302817822,5.140225887,5.131436825,5.854971886,5.944551945,6.120105267,6.652197361,9.25551033,9.037187576,8.67739296,8.547881126,7.949091911,6.126871586,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Domestic general government health expenditure (% of GDP),,,0.54102808,0.50597858,0.46980387,0.49754828,0.53266305,0.47496933,0.58907843,0.44593188,0.48927844,0.54436672,0.47937736,0.44847032,0.57001245,0.66059941,0.7786122,0.90186709,1.14133215,1.202034,0.92982918,0.53133184,0.8576929,0.58559412,,,,,,,,,,
Nigeria,NGA,Domestic general government health expenditure (% of general government expenditure),,,4.0558753,4.18824244,3.75164723,3.8811214,4.44235229,4.8661375,5.33124638,3.33638,3.45903826,3.66798377,2.77141333,2.70293093,3.69395757,4.59404516,4.29357767,7.32234478,6.40770292,6.55428886,4.00685167,2.74149632,2.77955914,2.36681986,,,,,,,,,,
North Macedonia,MKD,Military expenditure (% of general government expenditure),4.70067232,4.628307343,4.121451447,3.407952848,3.69078155,3.116026077,2.817843336,3.118622449,3.083039065,3.446260495,3.692219622,3.684403812,3.962196524,4.251408555,5.029966369,5.160700772,6.200786227,5.839000351,6.245656924,6.97635576,6.504771061,6.927033759,16.32785077,5.77937409,5.165702695,6.394743883,6.463482797,,,,,,,
North Macedonia,MKD,Military expenditure (% of GDP),1.698955456,1.622927657,1.471932093,1.24058657,1.159116286,0.9431087327,0.8950414065,0.9701159779,0.9934276918,1.0929608,1.169437189,1.225319662,1.2621871,1.382154611,1.688164562,1.742340869,1.950069695,1.836537687,2.029263306,2.380104071,2.341701159,2.645597519,6.100395628,1.85082146,1.713820606,2.098239761,2.128246944,2.813676742,,,,,,
North Macedonia,MKD,Arms imports (SIPRI trend indicator values),4000000,2000000,,,,,,0,,,1000000,0,,,,,,0,,,,,118000000,17000000,81000000,11000000,,,0,29000000,,,,
North Macedonia,MKD,Arms exports (SIPRI trend indicator values),18000000,31000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,"Government expenditure on education, total (% of government expenditure)",,,,,,,,,,,,,,,,,,,,,,8.640879631,,,,,,,,,,,,
North Macedonia,MKD,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Domestic general government health expenditure (% of GDP),,,4.64,4.67,4.26,3.76,3.76,4.06,4.12,4.02,4.41,4.13,4.06,4.07,4.09,4.23,4.04,4.22,4.38,4.72,4.95,4.73,4.56,4.71,,,,,,,,,,
North Macedonia,MKD,Domestic general government health expenditure (% of general government expenditure),,,13,12.83,13.56,12.41,11.83,13.05,12.78,12.67,13.93,12.43,12.74,12.51,12.19,12.54,12.85,13.4,13.47,13.83,13.76,12.39,12.2,14.71,,,,,,,,,,
Northern Mariana Islands,MNP,Military expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,Military expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,Arms imports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,"Government expenditure on education, total (% of government expenditure)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,Domestic general government health expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Military expenditure (% of general government expenditure),4.001922615,3.89568808,3.621325366,3.465812445,3.672560736,3.596452146,3.463887276,3.208467293,3.10792988,3.233305127,3.233846406,3.285791088,3.334128466,3.389919738,3.502431745,3.446648506,3.560742194,3.568850999,3.771647032,4.117296394,4.133657288,4.49696748,3.93946556,4.124329568,4.388405048,4.509706286,4.431365827,4.598551475,4.676816886,5.424124584,5.242861698,5.665731886,5.398005729,5.791094397
Norway,NOR,Military expenditure (% of GDP),1.607281158,1.500521302,1.721024214,1.965983692,1.843735378,1.715297375,1.705153286,1.617343836,1.498123273,1.462279428,1.405252181,1.393189996,1.442527551,1.507627955,1.596909799,1.370333717,1.459172078,1.444668028,1.575884673,1.848785144,1.974854487,2.080591931,1.70454146,1.705831873,2.039105571,2.156737667,2.016079571,2.163074974,2.30749104,2.733137082,2.687349845,2.964700275,2.747487196,2.886226894
Norway,NOR,Arms imports (SIPRI trend indicator values),203000000,700000000,523000000,436000000,394000000,520000000,353000000,142000000,143000000,16000000,51000000,147000000,607000000,150000000,571000000,603000000,596000000,557000000,14000000,6000000,9000000,90000000,99000000,229000000,150000000,152000000,158000000,151000000,77000000,93000000,180000000,253000000,321000000,435000000
Norway,NOR,Arms exports (SIPRI trend indicator values),222000000,72000000,114000000,67000000,31000000,59000000,121000000,104000000,182000000,138000000,153000000,167000000,146000000,159000000,141000000,108000000,58000000,17000000,6000000,61000000,94000000,82000000,34000000,2000000,3000000,3000000,13000000,4000000,17000000,46000000,41000000,79000000,167000000,85000000
Norway,NOR,"Government expenditure on education, total (% of government expenditure)",,10.12211418,10.26693344,10.1225462,10.87436867,11.0503912,11.05323887,10.96765995,11.09468174,11.07841969,11.05029488,11.28047466,11.35631466,11.58888817,11.64663124,11.520504,11.63830471,11.93960381,12.26065731,12.44437504,12.67901802,12.22255993,12.35365772,12.27502251,12.37508297,12.66794777,12.95113373,11.95293427,12.13157177,,,,,
Norway,NOR,"Net ODA provided, total (% of GNI)",,,,,,,0.992717,1.121606,1.045736,1.000428,1.074788,0.929394,0.963828,1.050988,1.058537,0.889027,0.951913,0.885306,0.940449,0.873974,0.919449,0.888399,0.797416,0.764108,0.8767,0.888065,0.840114,0.834419,0.860117,1.052453,1.010148,1.164339,1.133478,1.167943
Norway,NOR,"Net ODA provided, total (constant 2021 US$)",,4784038702,4672970000,5374382198,4960287851,4521686779,4750439162,5325434068,4919331162,4440140831,4558101494,3938049618,3924657833,4152236383,4266787021,3608452038,3812831262,3389663453,3511443571,3143938101,3249698259,3129221965,2750762458,2568360525,2847630847,2835752407,2608881362,2458025186,2386921779,2502173559,2240954352,2520255115,2416958698,2439662975
Norway,NOR,Domestic general government health expenditure (% of GDP),,6.98,8.66,9.82,8.95,8.54,8.71,8.99,8.61,7.92,7.55,7.39,7.37,7.5,7.63,6.66,6.71,6.57,6.89,7.3,7.65,7.45,6.63,6.29,,,,,,,,,,
Norway,NOR,Domestic general government health expenditure (% of general government expenditure),,17.82,17.92,17.05,17.52,17.6,17.4,17.55,17.58,17.23,17.1,17.18,16.79,16.61,16.48,16.51,16.14,16.01,16.28,16.12,15.86,15.81,15.03,14.85,,,,,,,,,,
Oman,OMN,Military expenditure (% of general government expenditure),20.6573632,16.9842664,18.14902473,18.03061774,19.18412034,21.57438997,21.33810573,23.67609404,21.48850148,21.39344262,24.80607889,27.39640299,18.7058566,18.46984169,18.19561551,19.38728702,21.86382755,23.62195122,25.18895001,23.06885422,23.44998452,23.7260568,24.63041183,22.69648204,21.99743918,22.73889637,25.43973214,24.50554324,25.01396648,25.82744145,25.09746147,26.47980027,25.77323718,29.61303191
Oman,OMN,Military expenditure (% of GDP),5.404266351,5.043802558,6.55798322,8.030242505,7.439211908,8.267601442,8.413249952,10.56312623,9.571167303,8.860411814,9.747272601,10.58320315,6.452751081,5.648855165,6.072570475,4.960248224,6.717564317,7.099093619,7.714034109,7.860379597,7.962034987,8.100665655,8.195640371,7.085708783,7.516788219,8.216092167,9.357911159,9.40707829,10.96764772,11.7664526,11.5257307,12.1840929,11.06391029,12.39094146
Oman,OMN,Arms imports (SIPRI trend indicator values),4000000,5000000,4000000,85000000,88000000,282000000,757000000,422000000,151000000,719000000,492000000,122000000,21000000,31000000,95000000,72000000,12000000,296000000,178000000,49000000,37000000,40000000,32000000,118000000,,22000000,157000000,285000000,278000000,145000000,55000000,,,60000000
Oman,OMN,Arms exports (SIPRI trend indicator values),,,,,,,7000000,,,,,,,,,,,,1000000,,,,,,,,,,,0,,,,
Oman,OMN,"Government expenditure on education, total (% of government expenditure)",,14.17794991,,15.44277,13.05799961,11.96630955,15.20722008,,,,11.08018017,,,,10.94917965,,,11.22463036,10.05364037,10.31647015,10.03896046,11.06247997,10.5839901,8.983440399,10.32785988,9.991800308,9.125559807,8.039019585,8.004639626,7.756030083,7.649610043,7.986430168,6.93073988,
Oman,OMN,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Domestic general government health expenditure (% of GDP),,,3.81048203,4.68192053,3.33252549,2.77846813,3.5271337,3.75263762,3.6793406,2.82171035,2.19339776,1.88399208,1.82965529,2.04789329,2.00759625,1.38406205,1.71506763,1.62979662,1.86491668,2.12697983,2.29992843,2.31827164,2.21537399,2.19491506,,,,,,,,,,
Oman,OMN,Domestic general government health expenditure (% of general government expenditure),,,10.53943253,10.24410915,8.59375286,7.25043583,8.94559097,8.41111374,8.26050186,6.81304836,5.58196163,4.8770771,5.30402422,6.69591188,6.01545334,5.40967321,5.58193493,5.42304897,6.0894146,6.24249697,6.77371311,6.79020882,6.65781879,7.03079271,,,,,,,,,,
Pakistan,PAK,Military expenditure (% of general government expenditure),14.45060625,15.93207453,18.36162967,17.17879055,18.39973446,18.7722146,17.58919171,18.08814117,18.0058627,17.3436014,15.92778809,16.08964761,16.98073726,16.83468275,16.9404921,16.13348707,18.02777778,21.36508254,24.45053469,26.05786254,25.41437248,22.56929814,24.03238911,22.42281701,23.97516016,23.44688633,25.03728079,24.57582699,27.20622553,27.39592921,25.10168883,,,
Pakistan,PAK,Military expenditure (% of GDP),2.801488102,3.162974521,3.391711681,3.48667909,3.505840316,3.586961764,3.364449103,3.203776716,3.162986645,3.096579697,3.088020035,3.095773537,2.919243184,3.041893265,3.265223993,3.459371004,3.5119861,3.645255204,3.897019393,3.956034117,4.091427187,4.073770168,3.878933945,4.168722714,5.189899265,5.415095044,5.621216489,6.037166305,5.820225283,5.923548293,6.427312623,6.698187549,6.570952788,6.522320235
Pakistan,PAK,Arms imports (SIPRI trend indicator values),2129000000,1466000000,1035000000,685000000,737000000,890000000,873000000,831000000,771000000,860000000,1107000000,1021000000,1142000000,2226000000,1194000000,1073000000,694000000,324000000,431000000,471000000,645000000,566000000,412000000,175000000,867000000,699000000,692000000,507000000,368000000,862000000,992000000,352000000,511000000,635000000
Pakistan,PAK,Arms exports (SIPRI trend indicator values),5000000,1000000,53000000,,1000000,3000000,3000000,1000000,,,,,,,,1000000,,4000000,25000000,9000000,8000000,9000000,,4000000,,,,,,2000000,,,3000000,82000000
Pakistan,PAK,"Government expenditure on education, total (% of government expenditure)",8.343694687,9.404403687,7.817207813,10.7962122,11.59156418,12.19247913,12.06324291,11.44446945,13.1872797,11.30066013,11.51397991,11.04063034,10.92461014,11.86466026,12.08263016,14.09696007,15.4455204,15.28909969,13.77750969,11.22935009,,,,8.489879608,11.30733013,,11.75339985,10.06898975,10.31326962,9.376429558,7.80284977,,,
Pakistan,PAK,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Domestic general government health expenditure (% of GDP),,,0.84496921,1.03954744,0.94301248,0.93591464,0.91277039,0.70145196,0.67638046,0.59680569,0.62996411,0.61004925,0.43720981,0.52213752,0.50744212,0.42355877,0.48821455,0.48642761,0.56327784,0.60823673,0.56934661,1.00493944,0.90441006,0.95938939,,,,,,,,,,
Pakistan,PAK,Domestic general government health expenditure (% of general government expenditure),,,4.57438993,5.1218276,4.94922209,4.8980689,4.77192211,3.96031761,3.85042071,3.34264088,3.24930596,3.17061043,2.54317451,2.88965487,2.96312976,2.22328711,2.82065868,3.20882916,3.9776814,4.50923157,3.98045206,6.26631975,6.30668402,6.25985861,,,,,,,,,,
Palau,PLW,Military expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,Military expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,Arms imports (SIPRI trend indicator values),,,,7000000,,,,,,,,,,,,,,,,,,,,,,,,6000000,,,,,,2000000
Palau,PLW,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,"Government expenditure on education, total (% of government expenditure)",9.528683662,10.17725658,8.909601212,9.009482384,,,,,,,,,,,,,,,,,,15.53765965,15.30784988,13.80012035,,,,,,,,,,
Palau,PLW,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,Domestic general government health expenditure (% of GDP),,,7.39720869,6.5370698,6.91780424,6.4934516,6.10259295,5.84968996,5.51038313,6.07648849,5.66813135,5.56376314,5.08927011,4.84195089,3.99591303,3.04033828,3.40086675,3.63601208,3.47357202,4.14845562,3.94900894,3.58202147,3.96126223,4.61960411,,,,,,,,,,
Palau,PLW,Domestic general government health expenditure (% of general government expenditure),,,11.09581375,11.09581566,16.19919205,17.15700912,17.52229691,15.54785919,15.64948845,15.25322628,14.23330784,12.862463,11.67538452,10.1240797,9.42625618,6.87531042,6.94343662,7.98250914,8.73087025,8.50177288,8.38488197,7.39075327,7.97266722,8.19429779,,,,,,,,,,
Panama,PAN,Military expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,3.821917808,3.758583303,4.98521335,5.455525606,4.339622642,4.86278286,,,,
Panama,PAN,Military expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,0.9741365013,0.9512920192,1.170170567,1.085592302,1.11575689,1.192556558,1.198645229,1.083474267,1.228547313,1.256359137
Panama,PAN,Arms imports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,Arms exports (SIPRI trend indicator values),,,,,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,"Government expenditure on education, total (% of government expenditure)",11.92409611,15.73410034,15.68488979,15.78530979,10.09027195,15.58405018,15.76159954,15.52565002,15.22029018,13.64309025,,,13.01972008,,,14.88982964,,,,14.56826973,16.34300995,16.95750046,16.63912964,19.8319397,18.97315025,,17.35391045,18.15498924,18.19721031,,,,,
Panama,PAN,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,Domestic general government health expenditure (% of GDP),,,5.37886906,5.8625102,4.80475616,4.56963205,4.5744648,4.4892478,4.36895657,4.39001703,4.22649384,4.04670668,4.3900466,4.82290459,4.81850386,4.72534323,5.03114557,4.21131468,3.81730461,4.64440823,4.31301737,4.58416319,4.54805422,4.6724925,,,,,,,,,,
